Date,Open,High,Low,Close,(High-Low),(Open-Close)
13-01-2016,7587.45,7633.15,7480.86,7572.91,152.29,14.54
12-01-2016,7552.29,7579.54,7522.46,7557.37,57.08,-5.08
11-01-2016,7560.08,7587.56,7490.29,7564.62,97.27,-4.54
08-01-2016,7538.91,7626.77,7538.91,7580.98,87.86,-42.07
07-01-2016,7681.49,7681.49,7514.56,7527.2,166.93,154.29
06-01-2016,7833.68,7846.13,7692.82,7698.79,153.31,134.89
05-01-2016,7830.97,7855.46,7800.65,7821.27,54.81,9.7
04-01-2016,7885.6,7885.63,7806.13,7829.04,79.5,56.56
01-01-2016,7880.85,7898.37,7856.84,7875.13,41.53,5.72
31-12-2015,7831.75,7893.99,7802.05,7871.83,91.94,-40.08
30-12-2015,7829.63,7843.68,7805.95,7825.48,37.73,4.15
29-12-2015,7850.26,7884.08,7798.81,7816.33,85.27,33.93
28-12-2015,7820.56,7863.89,7815.12,7849.67,48.77,-29.11
24-12-2015,7797.53,7824.33,7782.2,7810.39,42.13,-12.86
23-12-2015,7776.42,7830.98,7774.86,7785.59,56.12,-9.17
22-12-2015,7806.93,7824.29,7712.4,7765.71,111.89,41.22
21-12-2015,7727.41,7841.56,7716.16,7828.86,125.4,-101.45
18-12-2015,7787.93,7823.21,7714.12,7731.22,109.09,56.71
17-12-2015,7750.17,7788.85,7692.48,7779.97,96.37,-29.8
16-12-2015,7782.8,7818.98,7703.43,7721.64,115.55,61.16
15-12-2015,7687.26,7774.03,7682.09,7766.81,91.94,-79.55
14-12-2015,7647.21,7707.84,7617.95,7686.32,89.89,-39.11
11-12-2015,7658.09,7676.47,7601.26,7659.54,75.21,-1.45
10-12-2015,7599.8,7670.48,7597.35,7659.96,73.13,-60.16
09-12-2015,7665.8,7682.44,7577.46,7586.01,104.98,79.79
08-12-2015,7631.09,7716.99,7609.71,7633.36,107.28,-2.27
07-12-2015,7857.41,7862.37,7604.97,7646.01,257.4,211.4
04-12-2015,7911.75,7921.16,7825.23,7837.69,95.93,74.06
03-12-2015,8068.36,8068.36,7922.26,7933.65,146.1,134.71
02-12-2015,8001.69,8055.13,7982.15,8052.69,72.98,-51
01-12-2015,7927.14,8005.45,7920.66,7996.61,84.79,-69.47
30-11-2015,7960.15,7967.79,7894.84,7912,72.95,48.15
27-11-2015,7974.5,7982.86,7894.05,7962.08,88.81,12.42
26-11-2015,7896.07,7968.22,7896.03,7950.5,72.19,-54.43
24-11-2015,7915.81,7934.5,7842.74,7891.8,91.76,24.01
23-11-2015,7990.41,8003.01,7885.6,7895.11,117.41,95.3
20-11-2015,8063.45,8068.25,7972.77,7988.62,95.48,74.83
19-11-2015,7976.49,8066.42,7976.44,8054.33,89.98,-77.84
18-11-2015,8014.58,8015.64,7935.15,7961.61,80.49,52.97
17-11-2015,7838.94,7991.15,7835.21,7978.85,155.94,-139.91
16-11-2015,7796.38,7834.44,7764.41,7809.06,70.03,-12.68
13-11-2015,7839.77,7841.87,7737.7,7770.06,104.17,69.71
11-11-2015,7839.77,7841.87,7756.82,7758.37,85.05,81.4
10-11-2015,7962.52,7992.83,7845.13,7863.21,147.7,99.31
09-11-2015,7775.25,7983.38,7743.28,7960.57,240.1,-185.32
06-11-2015,7853.6,7915.38,7852.49,7869.56,62.89,-15.96
05-11-2015,7913.15,7951.64,7857.22,7880.86,94.42,32.29
04-11-2015,7895.36,7931.68,7888.22,7904.55,43.46,-9.19
03-11-2015,7882,7923.35,7858.21,7881.98,65.14,0.02
02-11-2015,7842.68,7881.25,7784.91,7872.77,96.34,-30.09
30-10-2015,8041.8,8048.14,7822.73,7847.07,225.41,194.73
29-10-2015,8117.8,8117.8,8003.35,8035.46,114.45,82.34
28-10-2015,8118.52,8159.25,8095.93,8114.94,63.32,3.58
27-10-2015,8097.19,8127.9,8075.57,8117.05,52.33,-19.86
26-10-2015,8124.42,8145.48,8083.23,8109.3,62.25,15.12
23-10-2015,8070.12,8143.05,8070.12,8115.32,72.93,-45.2
21-10-2015,8039.33,8066.52,8012.24,8028.22,54.28,11.11
20-10-2015,8064.5,8066.87,8013.24,8028.13,53.63,36.37
19-10-2015,7992.21,8053.69,7944.49,8045.1,109.2,-52.89
16-10-2015,7969.26,7994.51,7886.05,7979.08,108.46,-9.82
15-10-2015,7910.15,7989.53,7906.46,7965.77,83.07,-55.62
14-10-2015,7956.73,7956.73,7899.81,7924.26,56.92,32.47
13-10-2015,7934.47,7972.14,7900.05,7932.49,72.09,1.98
12-10-2015,8003.97,8023.05,7889.13,7921.35,133.92,82.62
09-10-2015,7958.03,8037.47,7945.9,7982.46,91.57,-24.43
08-10-2015,8056.65,8056.71,7918.83,7955.85,137.88,100.8
07-10-2015,8012.2,8054,7998.95,8039.07,55.05,-26.87
06-10-2015,7868.85,8033.83,7854.35,8019.25,179.48,-150.4
05-10-2015,7801.41,7869.21,7793.05,7830.24,76.16,-28.83
01-10-2015,7744.5,7833.19,7744.5,7769.95,88.69,-25.45
30-09-2015,7582.68,7769.69,7582.68,7751.72,187.01,-169.04
29-09-2015,7550.92,7646.93,7503.23,7573.04,143.7,-22.12
28-09-2015,7593.97,7628.63,7543.42,7553.52,85.21,40.45
24-09-2015,7507.31,7586.5,7488.56,7573.16,97.94,-65.85
23-09-2015,7430.99,7537.03,7400.25,7499.73,136.78,-68.74
22-09-2015,7547.55,7585.26,7438.44,7464.81,146.82,82.74
21-09-2015,7597.08,7597.08,7520.69,7531.13,76.39,65.95
18-09-2015,7658.86,7729.88,7552.82,7588.65,177.06,70.21
16-09-2015,7647.66,7673.35,7616.34,7634.8,57.01,12.86
15-09-2015,7578.59,7623.68,7554.26,7613.58,69.42,-34.99
14-09-2015,7520.39,7559.32,7504.21,7553.14,55.11,-32.75
11-09-2015,7513.75,7556.73,7489.26,7511.47,67.47,2.28
10-09-2015,7440.96,7502,7392.67,7480.36,109.33,-39.4
09-09-2015,7486.77,7523.72,7463.03,7479.22,60.69,7.55
08-09-2015,7499.28,7500.06,7373.25,7432.94,126.81,66.34
07-09-2015,7610.97,7629.23,7468.98,7496.31,160.25,114.66
04-09-2015,7712.93,7722.17,7587.2,7610.7,134.97,102.23
03-09-2015,7697.61,7755.41,7680.83,7707.27,74.58,-9.66
02-09-2015,7706.04,7794.48,7653.83,7678.93,140.65,27.11
01-09-2015,7773.98,7773.98,7631.95,7652.64,142.03,121.34
31-08-2015,7822.16,7844.56,7771.02,7787.92,73.54,34.24
28-08-2015,7833.52,7861.22,7785.13,7819.21,76.09,14.31
27-08-2015,7704.01,7815.22,7667.24,7775.57,147.98,-71.56
26-08-2015,7684.73,7727.25,7609.2,7629.72,118.05,55.01
25-08-2015,7677.94,7797.61,7485.58,7703.85,312.03,-25.91
24-08-2015,7955.81,7955.81,7612.69,7646.84,343.12,308.97
21-08-2015,8001.33,8032.58,7898.02,8010.75,134.56,-9.42
20-08-2015,7927.99,8090.56,7891.35,8002.16,199.21,-74.17
19-08-2015,7894.84,7941.28,7818.57,7896.06,122.71,-1.22
18-08-2015,7918.26,7954.5,7858.98,7891.37,95.52,26.89
17-08-2015,7916.79,7940.13,7870.29,7895.56,69.84,21.23
14-08-2015,7909.95,7963.45,7867.55,7923.25,95.9,-13.3
13-08-2015,7918.06,7980.05,7882.34,7899.1,97.71,18.96
12-08-2015,8032.44,8032.44,7882.19,7902.38,150.25,130.06
11-08-2015,8100.88,8103.42,8015.76,8040.66,87.66,60.22
10-08-2015,8158.99,8188.96,8070.45,8087.42,118.51,71.57
07-08-2015,8149.48,8156.79,8117.42,8141.03,39.37,8.45
06-08-2015,8233.39,8233.39,8124.75,8147.41,108.64,85.98
05-08-2015,8169.25,8256.07,8162.9,8240.46,93.17,-71.21
04-08-2015,8159.11,8184.05,8069.79,8126.15,114.26,32.96
03-08-2015,8151.55,8206.41,8130.32,8156.83,76.09,-5.28
31-07-2015,8022.79,8147.53,8004.43,8133.5,143.1,-110.71
30-07-2015,7777.45,8018.07,7760.34,7991.09,257.73,-213.64
29-07-2015,7839.67,7866.62,7765.5,7778.33,101.12,61.34
28-07-2015,7852.6,7897.15,7829.54,7842.29,67.61,10.31
27-07-2015,7886.02,7888.37,7828.37,7843.2,60,42.82
24-07-2015,7869.48,7906.77,7851.33,7888.04,55.44,-18.56
23-07-2015,7883.97,7900.48,7839.71,7878.23,60.77,5.74
22-07-2015,7812.97,7900.69,7793.22,7877.9,107.47,-64.93
21-07-2015,7954.83,7986.62,7807.09,7822.47,179.53,132.36
20-07-2015,7998.09,8002.56,7940.25,7955.51,62.31,42.58
17-07-2015,7928.9,7979,7904.34,7967.2,74.66,-38.3
16-07-2015,7856.36,7938.54,7840.96,7914.27,97.58,-57.91
15-07-2015,7848.19,7860.68,7812.87,7841.34,47.81,6.85
14-07-2015,7814.24,7830.32,7776.19,7809.01,54.13,5.23
13-07-2015,7720.14,7811.89,7692.1,7789.15,119.79,-69.01
10-07-2015,7738.22,7770.27,7657.85,7701.64,112.42,36.58
09-07-2015,7796.13,7843.09,7746.34,7754.78,96.75,41.35
08-07-2015,7876.23,7882.64,7776.52,7799.65,106.12,76.58
07-07-2015,7876.85,7901.86,7846.88,7875.94,54.98,0.91
06-07-2015,7812.86,7877.3,7761.36,7870.84,115.94,-57.98
03-07-2015,7785.8,7864.19,7766.71,7819.36,97.48,-33.56
02-07-2015,7793.53,7834.18,7769.63,7783.37,64.55,10.16
01-07-2015,7811.7,7822.81,7742.17,7761.29,80.64,50.41
30-06-2015,7647.02,7796.72,7645.03,7789.06,151.69,-142.04
29-06-2015,7566.27,7644.75,7510.89,7634.74,133.86,-68.47
26-06-2015,7635.45,7642.85,7592.28,7613.17,50.57,22.28
25-06-2015,7630.11,7678.02,7612.62,7633.25,65.4,-3.14
24-06-2015,7659.22,7752.92,7634.2,7674.35,118.72,-15.13
23-06-2015,7627.5,7655.33,7598.77,7647.26,56.56,-19.76
22-06-2015,7555.6,7640.93,7541.62,7626.28,99.31,-70.68
19-06-2015,7480.98,7537.97,7472.23,7521.75,65.74,-40.77
18-06-2015,7454.89,7501.89,7447.72,7465.75,54.17,-10.86
17-06-2015,7388.55,7484.27,7344.07,7449.88,140.2,-61.33
16-06-2015,7356.81,7362.64,7277.54,7342.88,85.1,13.93
15-06-2015,7344.92,7412.07,7290.24,7347.79,121.83,-2.87
12-06-2015,7326.11,7376.31,7295.4,7325.04,80.91,1.07
11-06-2015,7432.73,7449.11,7309.49,7330.61,139.62,102.12
10-06-2015,7394.44,7441.97,7372.07,7401.34,69.9,-6.9
09-06-2015,7370.35,7400,7330.15,7376.52,69.85,-6.17
08-06-2015,7502.93,7523.59,7351.94,7378.69,171.65,124.24
05-06-2015,7414.93,7546.68,7354.63,7492.9,192.05,-77.97
04-06-2015,7433.59,7443.49,7349.56,7415.02,93.93,18.57
03-06-2015,7641.84,7641.84,7377.68,7439.2,264.16,202.64
02-06-2015,7913.77,7915.04,7686.66,7704.72,228.38,209.05
01-06-2015,7838.7,7939.61,7816.84,7928.91,122.77,-90.21
29-05-2015,7767.39,7891.69,7741.86,7847.38,149.83,-79.99
28-05-2015,7747.17,7771.59,7710.6,7756.58,60.99,-9.41
27-05-2015,7673.03,7752.97,7657.38,7741.13,95.59,-68.1
26-05-2015,7732.62,7744.09,7657.07,7686.97,87.02,45.65
25-05-2015,7783.86,7804.24,7720.98,7728.88,83.26,54.98
22-05-2015,7873.83,7908.88,7830.01,7855.86,78.87,17.97
21-05-2015,7889.25,7898.54,7805.18,7826.6,93.36,62.65
20-05-2015,7904.84,7929.37,7869.98,7886.45,59.39,18.39
19-05-2015,7903.89,7939.15,7868.94,7881.44,70.21,22.45
18-05-2015,7844.35,7907.17,7810.96,7898.56,96.21,-54.21
15-05-2015,7758.68,7806.03,7757.13,7791.77,48.9,-33.09
14-05-2015,7719.02,7758.38,7655.97,7739.97,102.41,-20.95
13-05-2015,7700.26,7757.28,7605.83,7721.31,151.45,-21.05
12-05-2015,7726.53,7746.88,7620.66,7635.5,126.22,91.03
11-05-2015,7770.17,7792.06,7699.28,7725.11,92.78,45.06
08-05-2015,7681.19,7777.68,7665.18,7750.07,112.5,-68.88
07-05-2015,7622.19,7649.6,7566.4,7628.5,83.2,-6.31
06-05-2015,7813.29,7819.28,7593.01,7618.12,226.27,195.17
05-05-2015,7770.66,7802.69,7726.15,7794.46,76.54,-23.8
04-05-2015,7649.18,7777.79,7607.34,7765.88,170.45,-116.7
30-04-2015,7693.14,7704.58,7595.9,7607.39,108.68,85.75
29-04-2015,7823.73,7823.73,7690.61,7699.62,133.12,124.11
28-04-2015,7918.4,7920.24,7755.38,7827.5,164.86,90.9
27-04-2015,8029.91,8060,7871.72,7885.14,188.28,144.77
24-04-2015,8060.3,8067.47,7997.92,8024.07,69.55,36.23
23-04-2015,8010.82,8100.41,7954.51,8023.23,145.9,-12.41
22-04-2015,7997.96,8043.01,7916.84,8020.16,126.17,-22.2
21-04-2015,8076.89,8140.11,7965.84,7978.6,174.27,98.29
20-04-2015,8315.24,8315.42,8052.46,8073.01,262.96,242.23
17-04-2015,8318.21,8341.69,8287.92,8297.52,53.77,20.69
16-04-2015,8370.97,8382.83,8244.45,8304.6,138.38,66.37
13-04-2015,8306.12,8373.11,8256.87,8352.08,116.24,-45.96
10-04-2015,8249.49,8285.12,8206.26,8272.33,78.86,-22.84
09-04-2015,8237.16,8272.46,8198.62,8239.34,73.84,-2.18
08-04-2015,8138.28,8248.58,8128.8,8232.8,119.78,-94.52
07-04-2015,8074.22,8141.1,8029.73,8114.61,111.37,-40.39
06-04-2015,7892.26,8073.46,7849.38,8062.78,224.08,-170.52
01-04-2015,7797.19,7885.88,7766.92,7877.54,118.96,-80.35
